bn:00040681n	ভূমণ্ডলীয়_উষ্ণতা_বৃদ্ধি anthropogenic_global_warming global_warming_theory anthropogenic_climate_change climate_security global_warming global_wobal global_woble globle_warming anthopogenic_global_warming anthropogenic_global_warming_theory anthropogenic_warming climate_change_caused_by_human_activities climate_change_in_maldives climate_crisis climate_crunch climate_feedback climate_protection climate_warming global_broiling global_climate_crisis global_environmental_degradation global_heating global_warmin global_warming/temp global_warming_hypothesis global_warming_period global_warmng global_warnming gobal_warming golbal_warming impending_climatic_catastrophe modern_warming natural_global_warming planetary_warming pollution_contributed_climate_change understanding_global_warming. বিশ্ব_উষ্ণায়ন বৈশ্বিক_উষ্ণায়ন ভুমন্ডলীয়_উষ্ণতা_বৃদ্ধি ভূমন্ডলীয়_উষ্ণতা_বৃদ্ধি ভূূমন্ডলীয়_উষ্ণতা_বৃদ্ধি
bn:00003268n	
bn:00003132n	
bn:00043267n	
bn:00053933n	
bn:00076457n	তাপমাত্রা absolute_scale_of_temperature air_temperature hottest outside_temperature static_temperature surface_temperature temparature temperature temperature_measure temperatures temperture temporature tempurature
bn:00067923n	
bn:00008985n	
bn:00035190n	
bn:00064536n	প্রক্রিয়া
bn:00015501n	
bn:00047203n	
bn:00036837n	পদস্থ_কর্মকর্তা অফিসিয়াল পদস্থ_কর্মচারী প্রশাসক সরকারি_কর্মকর্তা কর্মকর্তা
bn:00062275n	
bn:00059783n	
bn:00061135n	শতকরা_হার centigraph per_cent per_cent. per_centum percent percentage percentages procent শতাংশ ﹪
bn:00025966n	
bn:00026694n	উন্নয়নশীল_দেশ এলডিসি স্বল্পোন্নত_দেশ developing_country developing_world উন্নয়নশীল_বিশ্ব
bn:00061605n	
bn:00021127n	ইউরোপীয়_ইউনিয়ন eu european_union uniunea_europeana 🇪🇺 advisory_bodies_to_the_european_union e-101 e._u. e.u e.u. e_u eu's eu-27 eu27 eu_27 eu_advisory_committees eunion europaische_union europe_union european+union european_agricultural_association european_country european_economic_union european_union/archive01 european_union/archive02 european_union/archive03 european_union/archive04 european_union/archive05 european_union/archive06 european_union_customs_union european_unity europian_union eurpean_union list_of_potential_signatories_of_the_eu_constitution republic_of_the_european_union the_eu the_european_union union_of_europe united_europe uniunea_europeană ইইউ ইউরোপিয়ান_ইউনিয়ন
bn:00075965n	talk
bn:00012159n	
bn:00046065n	
bn:00019782n	জলবায়ু_পরিবর্তন climate_change global_climate_change anthropogenic_climate_variability china's_climate_change climate_activity climate_change_cycle climate_change_definition climate_change_in_the_united_kingdom climate_chnage climate_fluctuation climate_modification climate_variability climate_variation climatechange climatic_change climatic_variability climaticide environmental_irresponsibilty global_environment_change natural_climate_variability weather_cycle
bn:00002954n	বন্যা বান সয়লাব flood cataclysmus flood_damage flood_defence flood_defences flood_defenses flood_prevention flood_protection flooded flooder flooders flooding floods floodwater inundate inundation list_of_flood river_flood
bn:00028863n	খরা drought droughted droughting droughts drouth drouthed drouthing drouths severe_drought water_scarcity
bn:00025949n	বন_উজাড় অরণ্যবিনাশ বন_নিধন বনভূমি_উজাড় clearing_forested_land deforest deforestation deforestation. deforestation_and_the_economy deforested deforestion economic_effects_of_deforestation forest_clearing forest_removal land_clearing retree sponge_theory tropical_deforestation বন_উজার বনউজার
bn:00025948n	
bn:00035907n	প্রকার প্রজাতি
bn:00078848n	মার্কিন_যুক্তরাষ্ট্রের_ফেডারাল_সরকার
bn:00031083n	
bn:00049915n	পরিভাষা নামকরণ
bn:00024615n	
bn:00056029n	
bn:00042938n	
bn:00016756n	চীন গণচীন ক্যাথে গণপ্রজাতন্ত্রী_চীন চীনের_মূলভূখণ্ড চীনের_মূল_ভূখণ্ড china p.r._of_china people's_republic_of_china peoples_republic_of_china politics_of_china pr_china pr_of_china prc proc red_china the_people's_republic_of_china the_prc zhonghua_renmin_gongheguo armed_forces_of_china armed_forces_of_prc armed_forces_of_the_people's_republic_of_china ccp_army china,_people's_republic_of china,_prc china,_the_people's_republic_of china_armed_forces china_pr china_prc chinese_armed_forces chinese_communist_army chinese_peking chinese_people's_liberation_army chinese_people's_republic chinese_pr chinese_red_army chinese_revolutionary_army chunghwa_inmin_konghwaguk chunghwa_yinmin_konghwaguk communist_china culture_of_communist_china culture_of_mainland_china culture_of_people's_republic_of_china culture_of_the_communist_china culture_of_the_people's_republic_of_china culture_of_the_people’s_republic_of_china culture_of_the_prc cxinio first_workers'_and_peasants'_army intelligence_department_of_the_general_staff_headquarters_of_the_chinese_people's_liberation_army iso_3166-1:cn junghwa_inmin_gonghwaguk junghwainmingonghwaguk liaison_department_of_the_general_political_headquarters_of_the_chinese_people's_liberation_army military_in_china military_of_prc military_of_the_people's_republic_of_china military_of_the_prc military_power_of_china p._r._of_china p.r._china p.r.c. p.r.china people'_republic_of_china people'_s_republic_of_china people's_liberation_army people's_liberation_army_of_china people's_republic_or_china people's_repuublic_of_china peopleaeus_republic_of_china peoples'_republic_of_china peoples_liberation_army peoples_republic_of_china/military peoples_republic_of_china/transportation peopleâ€™s_republic_of_china people’s_liberation_army people’s_republic_of_china politics_in_china prc_military prchina red_army red_chinese sinodefence technical_reconnaissance_department_of_the_general_staff_headquarters_of_the_chinese_people's_liberation_army the_peoples_republic_of_china the_people’s_republic_of_china transport_in_the_people's_republic_of_china transport_of_china transportation_in_mainland_china transportation_in_the_people's_republic_of_china transportation_in_the_people’s_republic_of_china zhonghua_renmin_gonghe_guo zhonghuarenmingongheguo zhonghuá_rénmín_gònghéguó zhōngguó_rénmín_jiěfàng_jūn zhōnghuá_rénmín_gònghéguó zrg গণ_প্রজাতন্ত্রী_চীন গণপ্রজাতন্ত্রী_চায়না গণমুক্তি_বাহিনী চাইনা চায়না চিন চীনা_সংস্কৃতি চীনের_পরিবহন_ব্যবস্থা চীনের_মূলভূখন্ড চীনের_রাজনীতি চীনের_সংস্কৃতি চীনের_সামরিক_বাহিনী ছিন পিপল্‌স_লিবারেশন_আর্মি পিপল’স_লিবারেশন_আর্মি
bn:00014103n	
bn:00001135n	
bn:00020980n	
bn:00020977n	
bn:00044982n	
bn:00035831n	পররাষ্ট্রমন্ত্রী বিদেশমন্ত্রী
bn:00003341n	মার্কিন_যুক্তরাষ্ট্র আমেরিকা america united_states united_states_of_america the_united_states_of_america united_states_armed_forces us_armed_forces us_military ইউএস ইউএসএ যুক্তরাষ্ট্র american american_armed_forces armed_forces_of_the_united_states current_political_issues_of_united_states economy_of_the_united_states economy_of_usa estados_unidos politics_of_the_united_states the_us the_us_of_america the_usa u.s. u.s._armed_forces u.s._armed_services u.s._economy u.s._forces u.s._military u.s._politics u.s.a. u.s_armed_forces unemployment_in_the_united_states united_sates united_staets united_state_of_america united_states_economy united_states_military united_states_politics us_armed_services us_economy us_of_a us_of_america us_politics us_soldier usa ইউ_এস ইউ_এস_এ মার্কিন_মুলুক মেরিকা 🇺🇸  america,_united_states americaland american_armed_services american_civilization american_democracy american_forces american_military american_politician american_politics american_republic americans americay americky americophile amerika_hapjungguk armed_forces_of_the_u.s. armed_forces_of_the_us armed_services_of_the_u.s. armed_services_of_the_united_states armed_services_of_the_us bandarikin bandaríkin big-city_america current_political_issues current_political_issues_of_the_united_states defense_policy_of_the_united_states democratic_america economics_of_the_united_states economy_of_the_united_states_of_america economy_of_the_us economy_of_the_usa economy_of_united_states economy_of_united_states_of_america economy_of_us ee._uu. ee.uu. eeuu estados_unidos_de_america estados_unidos_de_américa estaos_unios estaos_uníos estatos_unitos etats-unis etats-unis_d'amerique etymology_of_the_united_states federal_united_states gdp_in_usa gdp_of_the_united_states geanlaeht_ricu_american geānlǣht_rīcu_american government_of_america hapjungguk imports_and_exports_in_the_united_states iso_3166-1:us los_estados_unidos los_estados_unidos_de_américa meiguo miguk mihapjungguk military_of_america military_of_the_u.s. military_of_the_united_states military_of_the_united_states_of_america military_of_the_us military_of_the_usa military_of_united_states military_of_us military_of_usa millitary_of_the_united_states name_of_the_united_states peter_joseph political_culture:united_states political_issues_in_united_states politics_and_government_of_the_united_states politics_in_the_u.s. politics_in_the_united_states politics_in_the_usa politics_of_america politics_of_the_united_states_of_america politics_of_the_us politics_of_the_usa politics_of_united_states politics_of_united_states_of_america politics_of_us politics_of_usa recruitment_in_the_united_states_military small-town_america spencer_klein states_of_america stati_uniti_d'america the_economy_of_the_us the_u.s. the_united_states the_united_states_of_america. the_unites_states_of_america the_us_of_a thestates u,s, u._s. u._s._a. u._s._armed_forces u._s._military u.s u.s._a u.s._gdp u.s._soldiers u.s.a u.s.a.) u.s.american u.s_military u_s u_s_a unitd_states united+states united+states+of+america united_colonies_of_north-america united_states,_usa united_states/economy united_states/government united_states/introduction united_states/military united_states_aarmed_forces united_states_armed_services united_states_exports united_states_forces united_states_gdp united_states_imports united_states_of_amerca united_states_of_america. united_states_of_america/economy united_states_of_america/government united_states_of_america/introduction united_states_of_america/military united_states_of_america/oldpage united_states_of_american united_states_political_party_structure united_states_troops united_stats unitedstates unites_states_of_america unitesd_states untied_states untied_states_of_america us us_and_a us_forces us_gdp us_government_and_politics us_military_forces us_troops usa_armed_forces usa_economy usa_history usa_military usa_politics usoa usofa vereinigte_staaten verenigde_state verenigde_state_van_amerika what_is_american yankee_land yankeeland yhdysvallat états-unis états-unis_d'amérique আমেরিকান ইউ._এস. মার্কিন মার্কিন_যুক্তরাষ্ট্রের_অর্থনীতি মার্কিন_যুক্তরাষ্ট্রের_ইতিহাস মার্কিন_যুক্তরাষ্ট্রের_পরিবহন_ব্যবস্থা মার্কিন_যুক্তরাষ্ট্রের_পর্যটন মার্কিন_যুক্তরাষ্ট্রের_ভূগোল মার্কিন_যুক্তরাষ্ট্রের_রাজনীতি যুক্তরাষ্ট্রের_অর্থনীতি যুক্তরাস্ট্র
bn:00057209n	
bn:00021164n	কাণ্ডজ্ঞান আকল
bn:00035211n	গতিপথ সঞ্চারপথ
bn:00041585n	মহা_শক্তি বৃহৎ_শক্তি পরাশক্তি
bn:00033819n	
bn:00009080n	যুদ্ধ সংঘর্ষ
bn:00029678n	অর্থনৈতিক_ব্যবস্থা অর্থনীতি ইকোনমি
bn:00052888n	গ্রহ list_of_solar_system_bodies_formerly_considered_planets major_planets planet planets alien_world colonization_of_other_universes escaping_the_earth foreign_planet interplanetary list_of_solar_system_bodies_formerly_regarded_as_planets major_planet planemo planemos planet-sam planet_names planetary-mass_object planetary_bodies planetary_body planetary_mass_object planetary_mass_objects rotation_of_planets satellite_planet
bn:00029239n	
bn:00000085n	২৪ চব্বিশ 24
bn:00046093n	
bn:00026025n	
bn:00022995n	খরচ
bn:00001127n	
bn:00037187n	
bn:00043539n	
bn:00054693n	মেক্সিকো মক্সিকো mexico economy_of_mexico united_states_of_mexico central_mexico economy_of_méxico estados_unidos_de_mexico estados_unidos_de_méxico estados_unidos_mexicanos eum gdp_of_mexico inflation_in_mexico iso_3166-1:mx made_in_mexico mehico meixcan mejico meksika meksiko messico mexican' mexican_coast mexican_economy mexican_federal_republic mexican_republic mexican_united_states mexico/economy mexico_trade mexicó mexique mountains_of_mexico méjico méxico northern_mexico old_mexico pacific_coast_of_mexico politics_of_mexico republic_of_mexico southern_mexico the_united_state_of_mexico the_united_states_of_mexicans the_united_states_of_mexico tolum,_mexico united_mexican_states united_state_of_mexico united_states_of_mexicans untied_mexican_states মেক্সিকোর_রাজনীতি
bn:00017172n	
bn:00001598n	অধ্যাপক পরামর্শক
bn:00000728n	চুক্তি
bn:00060798n	
bn:00054277n	সদস্য
bn:00028548n	
bn:00064776n	
bn:00035851n	সকাল
bn:00009652n	
bn:00065344n	
bn:00064262n	
bn:00010203n	ভারত republic_of_india ইন্ডিয়া ভারত_গণরাজ্য ভারতবর্ষ ভারতীয়_প্রজাতন্ত্র ভারতীয়_রাজ্যসংঘ india আর্যাবর্ত রিপাবলিক_অফ_ইন্ডিয়া হিন্দুস্তান al-hind al_hind bharat bhart bhārat_gaṇarājya hindio indea india's india. india_proper indian_republic indya iso_3166-1:in iso_3166-1_alpha-3/ind les_indes some_indian_facts tenjikukoku the_republic_of_india yin_du भारत भारत_गणराज्य ভারত_প্রজাতন্ত্র ভারতের ভারতের_পর্যটন
bn:00079330n	
bn:00032654n	
bn:00047688n	
bn:00041200n	মন্ত্রী
bn:00001697n	উড়োজাহাজ আকাশযান খপোত বিমান aicraft air_craft air_industry aircafts aircraft aircrafts engine_packs fixed-wing_aircraft flying_machine flying_machines heavier-than-air heavier-than-air_aircraft heavier-than-air_craft heavier-than-air_flight heavier_than_air heavier_than_air_flight power_flying propeller_aircraft ঊড়োজাহাজ
bn:00042663n	
bn:00041948n	
bn:00057552n	
bn:00019405n	
bn:00006479n	
bn:00061450n	জনগণ
bn:00000086n	দিন আফতাবী_রোজ day day_duration days día si_day si_days দিবস
bn:00001171n	জঙ্গি জঙ্গিবাদ জঙ্গী ব্যবহারকারী:sharif_uddin/জঙ্গী মিলিট্যান্ট
bn:00071315n	
bn:00060464n	কাগজ granite_paper homemade_paper loose_paper making_paper paper paper_sheet papper sheet_of_paper sheets_of_paper ভারতবর্ষে_কাগজের_ইতিহাস
bn:00029345n	ই-মেইল ইমেইল email e-mail e_mail electronic_mail message_handling_service .eml anonymous_mailer benefits_of_e-mail corporate_email courriel e-address e-mail_account e-mail_header e-mail_message e-mailing e-mails e_mails electron_mail electronic_mail_box electropost email_account email_accounts email_etiquettes email_message email_security email_stationery emailable emails how_email_works inbox internet_mail internet_message_format outbox protected_email public_email_address reply-to 📧
bn:00017557n	
bn:00047043n	
bn:00054897n	বুধবার hump_day wednesday wednesdays wendesday wodan's_day woden's_day woten's_day
bn:00010317n	
bn:00079435n	
bn:00063330n	নীতিমালা
bn:00009664n	
bn:00078365n	বিজয়
bn:00047679n	ইসরায়েল ইস্রায়েল israel israeli_defence_forces economy_of_israel israel_defense_forces israeli_army israeli_defence_force israeli_government israeli_military israeli_occupation_forces israeli_politics izrael politics_of_israel state_of_israel area_of_israel armed_forces_of_israel bahai_faith_in_israel climate_of_israel conscription_in_israel dawlat_isra'il dawlat_isrā'īl defense_military_of_israel geography_of_israel hebrew_state iso_3166-1:il isra'il israel's_army israel/economy israel/geography israel/government israel/military israel_defence_force israel_defence_forces israel_defense_force israel_defense_forces_code_of_conduct israel_military israel_occupation_forces israeli israeli_defense_force israeli_defense_forces israeli_economy israeli_forces israeli_iran_command israeli_left israeli_left-wing israeli_left-wing_politics israeli_officials israeli_right-wing israeli_right-wing_politics israeli_soldier israeli_soldiers israeli_state israeli_troops israelian israelim israil israyl israël isreael isreal isreali isreali_military isræl istrael i̇srail languages_in_israel languages_of_israel m'dinat_yisrael medinat_israel medinat_yisra'el medinat_yisrael medīnat_yisrā'el military_of_israel modern_israel national_service_in_israel politics_in_israel renewable_energy_in_israel settlements_in_israel the_state_of_israel tourism_in_israel tourism_in_israel_and_the_palestinian_territories tsahal tzahal women_in_the_israeli_defense_forces yiselie yisra'el yisrael yisraél yisroeil yisroel youth_and_nahal_center zahal יִשְׂרָאֵל יִשְרָאֵל ישראל מְדִינַת_יִשְׂרָאֵל מדינת_ישראל צהל دولة_إسرائيل ইসরাইল ইসরায়েলের_অর্থনীতি ইসরায়েলের_পর্যটন ইসরায়েলের_ভাষা ইসরায়েলের_রাজনীতি ইসরায়েলের_সংস্কৃতি ইসরায়েলের_সামরিক_বাহিনী ইস্রায়েল
bn:00080111n	
bn:00073699n	দল
bn:00052052n	
bn:00016286n	
bn:00063218n	
bn:00000942n	
bn:00000427n	
bn:00030844n	
bn:00076309n	
bn:00030720n	
bn:00075025n	
bn:00059751n	
bn:00037181n	
bn:00033833n	
bn:00069757n	
bn:00073989n	আগাজ ইবতিদা শুরু
bn:00008875n	
bn:00012213n	
bn:00021870n	
bn:00057368n	
bn:00006143n	
bn:00069759n	
bn:00034792n	
bn:00065577n	
bn:00081568n	
bn:00081042n	
bn:00005053n	
bn:00044531n	
bn:00044488n	
bn:00050340n	
bn:00025236n	রাত রাত্রি
bn:00042647n	
bn:00042759n	হাত
bn:00036823n	
bn:00066863n	
bn:00051117n	
bn:00027415n	
bn:00060799n	খেলোয়াড়
bn:00023270n	
bn:00062929n	
bn:00002155n	মদদ সাহায্য
bn:00030719n	
bn:00061606n	
bn:00055094n	মিনিট min. minuite minute
bn:00051301n	
bn:00053001n	
bn:00030341n	
bn:00019848n	
bn:00070056n	মৌসুম ক্রীড়া_দলের_ক্রীড়া_মৌসুম ক্রীড়ার_মৌসুম
bn:00076788n	
bn:00046200n	ঘাত
bn:00028114n	ডলার
bn:00010302n	নিউ_ইয়র্ক_স্টক_এক্সচেঞ্জ big_board new_york_stock_exchange nyse duncan_niederauer new_york_stock_exchange_group,_inc. the_new_york_stock_exchange এনওয়াইএসই
bn:00002181n	
bn:00053460n	আর্থিক_বাজার অর্থ_সম্বন্ধীয়_বাজার
bn:00046418n	
bn:00028458n	ডাও_জোন্স_ইন্ডাস্ট্রিয়াল_এভারেজ
bn:00056893n	ন্যাসড্যাক নাসড্যাক nasdaq nasdaq.com nasdaq_level_ii nasdaq_national_market nasdaq_stock_exchange nasdaq_stock_market national_association_of_securities_dealers_automated_quotation_system national_association_of_securities_dealers_automated_quotations
bn:00019966n	
bn:00034394n	
bn:00005105n	প্রকৌশল_পদার্থবিজ্ঞান ফলিত_বিজ্ঞান প্রকৌশল applied_science applied_sciences engineering_physics applied_technology engeneering engineered engineering enginering graduate_diploma_in_engineering industrial_scientist instrumental_science mechanical_and_aeronautical_engineering physics_engineering physikalische_technik practical_science প্রকৌশল_বিদ্যা প্রকৌশল_শিক্ষা প্রকৌশলবিদ্যা
bn:00064119n	
bn:00056870n	
bn:00077880n	
bn:00013768n	
bn:00016404n	
bn:00076496n	
bn:00065107n	
bn:00059168n	
bn:00066995n	
bn:00042963n	বলিষ্ঠতা
bn:00066597n	
bn:00003802n	
bn:00068916n	
bn:00058192n	নভেম্বর 31_november 9ber nov. november november_0 november_31 novemeber the_month_of_november
bn:00014710n	মাস মাহ
bn:00068427n	
bn:00021743n	
bn:00022095n	ভোক্তা
bn:00025645n	ডিসেম্বর dec. december december_0 decembre xber
bn:00005164n	অনুমান
bn:00044024n	
bn:00031888n	ইউরো euro baffling_pigs eur european_euro european_union_euro e.u.r eiro eouro euro-cent euro_cent euro_currency euro_currency_sign eurocent european_evro euros euur euuro evro fixed_exchange_rates_between_the_euro_and_old_european_currencies k€ pros_and_cons_of_the_euro single_european_currency the_euro ευρώ евро эўро євро € €ur €uro
bn:00070206n	
bn:00071869n	পরিস্থিতি
bn:00017368n	
bn:00008870n	
bn:00026339n	
bn:00011974n	
bn:00047691n	
bn:00078546n	মঙ্গলবার day_of_tīwaz martis_dies tiu's_day tiwes_daeg tiwes_dæg tue tuefday tuesday tuesdays twisday
bn:00031998n	সন্ধ্যা বিকাল শাম গোধূলী
bn:00058745n	
bn:00021556n	
bn:00080036n	
bn:00046933n	
bn:00007299n	শাসন
bn:00008794n	পরিকাঠামো অবকাঠামো infrastructure
bn:00007085n	নিলাম
bn:00068696n	শনিবার brown_town dies_saturni sabado sathurday saturday shanivar sonnabend sábado
bn:00068622n	রাশিয়া রাশিয়া russia রুশ_ফেডারেশন poccnr russian_federation the_russian_federation area_of_russia eluosi federation_of_russia geography_of_russia iso_3166-1:ru john_ryder languages_of_russia list_of_official_languages_in_russia novaya_russia reosia rossijskaja_federatsija rossiyskaya_federatsiya russia/geography russian russian_arctic russias russie russland ryssland size_of_russia the_country_russia venaejae venaja росси́йская_федера́ция росси́я российская_федерация россия русия руссия রাশিয়ান_ফেডারেশন রাশিয়ান_ফেডারেশান রাশিয়ার_ইতিহাস রুশ
bn:00024112n	খনিজ_তেল পেট্রোলিয়াম অপরিশোধিত_তেল
bn:00014160n	
bn:00002362n	ইরাক iraq iraqi_government politics_of_iraq a'raq aj-jumhuriyah_al-'iraqiyah al-'iraq al-‘irāq area_of_iraq central_iraq climate_of_iraq eragh eraq federal_republic_of_iraq geography_of_iraq government_of_iraq hashemite_kingdom_of_iraq irack irak irak-arabi iraqe iraqi_democracy iraqi_politics iraqi_republic iraqui iraqê irāq iso_3166-1:iq jumhūriyyat_ul-ʿirāq komara_iraqe komara_iraqê languages_of_iraq list_of_iraq_related_topics name_of_iraq or republic_of_iraq size_of_iraq southern_iraq state_of_iraq the_iraq الجمهورية_العراقية العراق عيَراق كۆماری_عێراق ইরাকের_পর্যটন ইরাকের_ভাষা ইরাকের_রাজনীতি ইরাকের_সামরিক_বাহিনী
bn:00058741n	
bn:00025646n	দশক
bn:00080439n	যুদ্ধ armed_conflict armed_conflicts warfare cause_of_war causes_of_war ground_war hot_war hot_warfare international_armed_conflict military_action military_conflict polemology resource_war taisen the_causes_of_war war war-like war-likeness war_and_militarism war_and_military_science war_like war_likeness warlike warlikeness warred warring warring_nations wars weapons_and_warfare
bn:00069122n	
bn:00021286n	কোম্পানি কারবার ব্যবসা types_of_business_entity কোম্পানি_সংগঠন
bn:00047081n	
bn:00034265n	মাঠ
bn:00010262n	
bn:00014152n	
bn:00048592n	জুন 31_june jun. june june_0 june_31 june_31st junes juno
bn:00067192n	
bn:00040387n	
bn:00028249n	
bn:00029774n	প্রধান_সম্পাদক
bn:00057546n	সংবাদ খবর news
bn:00054409n	
bn:00001939n	
bn:00058679n	
bn:00070225n	
bn:00070219n	নিরাপত্তা
bn:00011946n	
bn:00005732n	সামরিক সামরিক_বাহিনী military_forces armed_force armed_forces military_force militaryforces armed_services defense_force force_of_arms mfq3 militaire militarial militarially militarian militaries militarily military military_strength self-defence_force self-defence_forces self-defense_force self_defence_force self_defence_forces self_defense_force self_defense_forces the_military মিলিটারি সশস্ত্র_বাহিনী
bn:00007805n	
bn:00003801n	
bn:00016401n	
bn:00017562n	
bn:00030825n	
bn:00030747n	ঝুঁকি
bn:00070914n	শেয়ারহোল্ডার
bn:00055180n	ওজারত মন্ত্রক
bn:00028625n	
bn:00001592n	
bn:00022227n	চুক্তি contract
bn:00080816n	
bn:00023288n	
bn:00073526n	
bn:00031285n	
bn:00021034n	
bn:00008694n	
bn:00033939n	
bn:00059788n	
bn:00025965n	
bn:00008364n	ব্যাংক bank banking ব্যাংকিং ব্যাঙ্ক
bn:00074010n	
bn:00007799n	
bn:00011975n	
bn:00064839n	
bn:00036839n	
bn:00003601n	
bn:00000739n	
bn:00013240n	
bn:00031641n	প্রতিষ্ঠান সংগঠন সংঘ সংস্থা সভা সমিতি
bn:00051251n	
bn:00000649n	
bn:00051250n	
bn:00027366n	বোর্ড_সদস্য
bn:00012042n	
bn:00017791n	
bn:00047367n	বিনিয়োগকারী
bn:00051693n	
bn:00008047n	
bn:00047831n	
bn:00068915n	
bn:00014136n	
bn:00079107n	
bn:00023844n	সঙ্কট
bn:00047358n	
bn:00016448n	নগদ ক্যাশ ফুলুস
bn:00050920n	
bn:00076744n	বৃহস্পতিবার বিষুদবার বিষ্যুদবার thor's_day guruvaar thursday thursdays বৃহঃস্পতিবার
bn:00015496n	পুঁজি capital মূলধন capital_flow capital_flows capital_stock captive_capital foreign_capital investment_capital theory_of_capital
bn:00046356n	
bn:00000939n	
bn:00008279n	
bn:00005019n	
bn:00000125n	৬ ছয় 6
bn:00023302n	আদালত
bn:00068424n	
bn:00076677n	
bn:00025872n	
bn:00054523n	বার্তা communiqué communiqués message messagees messageing messages messaging
bn:00078198n	
bn:00006469n	ধর্ষণ rape rape_on_college_campuses anal_rape attempt_to_commit_rape attempted_rape coersive_sex forced_sex forcible_rape nari_dhorson non-consensual_sex raep rape_and_native_americans rape_of_males raped rapere rapes raping rapist rapists ravishment serial_rape serial_rapist sex_without_consent sexual_victimization_of_native_american_women the_sexual_victimization_of_native_american_women to_rape_and_in_pregnate violent_sexuality বলাৎকার
bn:00018345n	শিশু বাচ্চা child সন্তান
bn:00009472n	বিছানা পালং
bn:00044994n	ঘর house domestic_architecture dwellinghouse dwellings home houes hous houseing houses independent_house indoors residing ⌂ 🏠
bn:00034004n	
bn:00032892n	
bn:00048488n	বিচারক
bn:00046148n	
bn:00048658n	জুরি
bn:00007051n	আইনজীবী আইনজীবি উকিল
bn:00023301n	আদালত ট্রাইব্যুনাল
bn:00034444n	
bn:00005600n	
bn:00023362n	
bn:00057562n	রিপোর্টার
bn:00030627n	
bn:00016140n	
bn:00003263n	
bn:00026622n	
bn:00060907n	
bn:00019404n	
bn:00064192n	
bn:00025170n	
bn:00046310n	
bn:00046516n	ব্যক্তি লোক
bn:00067807n	অধিকার
bn:00025890n	
bn:00078207n	
bn:00064914n	প্রদেশ province provinces provincia provincie provinical_government subprovince
bn:00075262n	
bn:00059171n	
bn:00048459n	সংবাদ_মাধ্যম
bn:00032047n	
bn:00050106n	
bn:00050107n	
bn:00005022n	
bn:00016403n	
bn:00015226n	
bn:00075359n	
bn:00021628n	
bn:00019742n	ক্লিভল্যান্ড ক্লেভিল্যান্ড cleveland
bn:00059674n	
bn:00032175n	খুন হত্যা
bn:00053531n	স্ত্রী বউ
bn:00021584n	
bn:00023807n	অপরাধ অপরাধী crime
bn:00046926n	
bn:00076429n	টেলিভিশন_অনুষ্ঠান
bn:00034471n	চলচ্চিত্র ফিল্ম মুভি মুভী ছায়াছবি সিনেমা cinema movie_theater ছবি বই মোশন_পিকচার cinemas exhibition film film_exhibitor film_theater film_theatre flea-pit flea_pit fleapit matinee movie-house movie_hopping movie_house movie_theaters movie_theatre movie_theatres moviegoer moviegoers moviehouse picture_house theater_chain চলচ্চিত্র_নির্মাতা 🎦
bn:00042601n	অর্ধেক আধা ১/২
bn:00017234n	শতাব্দী সেঞ্চুরি
bn:00033729n	
